time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
7.06,0.165,0.202,0.037,-0.183,0.064,0.119,-0.097,0.285,0.494,0.555,0.41,0.344
7.07,0.1,0.079,-0.021,-0.089,0.06,0.029,-0.053,0.209,0.328,0.397,0.281,0.243
7.08,0.044,-0.01,-0.054,-0.016,0.049,-0.032,-0.019,0.136,0.187,0.252,0.178,0.162
7.09,-0.009,-0.04,-0.031,0.025,0.012,-0.036,-0.006,0.068,0.068,0.134,0.078,0.079
7.1,-0.024,-0.039,-0.015,0.032,-0.004,-0.026,-0.003,0.024,-0.016,0.039,-0.01,0.007
7.11,-0.033,-0.035,-0.002,0.034,-0.015,-0.018,0.003,-0.01,-0.071,-0.022,-0.054,-0.034
7.12,-0.043,-0.032,0.012,0.037,-0.027,-0.01,0.009,-0.038,-0.102,-0.053,-0.077,-0.057
7.13,-0.045,-0.027,0.018,0.036,-0.031,-0.004,0.014,-0.053,-0.123,-0.068,-0.091,-0.067
7.14,-0.059,-0.024,0.034,0.041,-0.046,0.005,0.019,-0.058,-0.133,-0.085,-0.099,-0.066
7.15,-0.056,-0.019,0.038,0.037,-0.047,0.009,0.023,-0.057,-0.122,-0.093,-0.108,-0.063
7.16,-0.042,-0.051,-0.01,0.047,-0.016,-0.03,0.025,-0.049,-0.113,-0.09,-0.098,-0.06
7.17,-0.069,-0.121,-0.052,0.095,-0.008,-0.086,0.046,-0.02,-0.102,-0.088,-0.087,-0.058
7.18,-0.089,-0.148,-0.06,0.118,-0.014,-0.104,0.057,-0.004,-0.095,-0.084,-0.091,-0.054
7.19,-0.071,-0.143,-0.072,0.107,0.002,-0.107,0.054,-0.005,-0.096,-0.082,-0.09,-0.058
7.2,-0.066,-0.144,-0.078,0.105,0.006,-0.111,0.056,0.0,-0.095,-0.079,-0.09,-0.06
7.21,-0.065,-0.136,-0.071,0.101,0.003,-0.103,0.055,0.002,-0.096,-0.084,-0.09,-0.06
7.22,-0.064,-0.151,-0.087,0.108,0.012,-0.119,0.055,0.006,-0.094,-0.085,-0.091,-0.06
7.23,-0.063,-0.149,-0.086,0.107,0.012,-0.117,0.051,0.001,-0.099,-0.086,-0.097,-0.06
7.24,-0.054,-0.117,-0.063,0.086,0.005,-0.09,0.05,-0.018,-0.118,-0.106,-0.108,-0.071
7.25,-0.047,-0.112,-0.065,0.08,0.009,-0.088,0.05,-0.037,-0.138,-0.128,-0.126,-0.083
7.26,-0.037,-0.103,-0.066,0.071,0.015,-0.084,0.045,-0.046,-0.154,-0.144,-0.13,-0.085
7.27,-0.061,-0.125,-0.063,0.093,0.001,-0.094,0.045,-0.052,-0.16,-0.146,-0.13,-0.085
7.28,-0.072,-0.154,-0.082,0.113,0.005,-0.118,0.044,-0.058,-0.16,-0.145,-0.13,-0.085
7.29,-0.06,-0.149,-0.088,0.105,0.014,-0.118,0.039,-0.06,-0.161,-0.145,-0.13,-0.084
7.3,-0.079,-0.148,-0.069,0.114,-0.005,-0.108,0.034,-0.071,-0.175,-0.145,-0.13,-0.086
7.31,-0.078,-0.142,-0.064,0.111,-0.007,-0.103,0.03,-0.081,-0.183,-0.145,-0.133,-0.079
7.32,-0.076,-0.142,-0.066,0.109,-0.005,-0.103,0.025,-0.078,-0.178,-0.144,-0.142,-0.084
7.33,-0.082,-0.126,-0.044,0.104,-0.019,-0.085,0.02,-0.088,-0.197,-0.152,-0.144,-0.105
7.34,-0.079,-0.087,-0.008,0.083,-0.035,-0.047,0.016,-0.107,-0.213,-0.165,-0.151,-0.115
7.35,-0.076,-0.055,0.022,0.065,-0.049,-0.016,0.009,-0.118,-0.224,-0.178,-0.17,-0.129
7.36,-0.089,-0.028,0.061,0.058,-0.075,0.016,0.006,-0.131,-0.231,-0.189,-0.175,-0.137
7.37,-0.107,-0.025,0.082,0.066,-0.095,0.029,-0.002,-0.135,-0.23,-0.191,-0.175,-0.138
7.38,-0.118,-0.039,0.079,0.079,-0.098,0.02,-0.005,-0.137,-0.229,-0.189,-0.174,-0.144
7.39,-0.116,-0.035,0.081,0.075,-0.098,0.023,-0.015,-0.141,-0.237,-0.194,-0.178,-0.144
7.4,-0.099,-0.019,0.079,0.059,-0.089,0.03,-0.038,-0.136,-0.256,-0.201,-0.186,-0.141
7.41,-0.089,-0.008,0.081,0.048,-0.085,0.036,-0.041,-0.135,-0.253,-0.195,-0.185,-0.14
7.42,-0.067,0.007,0.074,0.029,-0.07,0.04,-0.039,-0.135,-0.249,-0.191,-0.181,-0.141
7.43,-0.075,0.019,0.094,0.027,-0.085,0.057,-0.04,-0.129,-0.245,-0.185,-0.18,-0.14
7.44,-0.08,0.055,0.135,0.012,-0.108,0.095,-0.039,-0.13,-0.241,-0.178,-0.174,-0.141
7.45,-0.036,0.103,0.14,-0.034,-0.088,0.121,-0.041,-0.128,-0.238,-0.173,-0.177,-0.137
7.46,-0.029,0.107,0.136,-0.04,-0.083,0.121,-0.045,-0.12,-0.231,-0.166,-0.186,-0.127
7.47,-0.013,0.136,0.149,-0.062,-0.081,0.142,-0.045,-0.11,-0.224,-0.158,-0.168,-0.118
7.48,0.001,0.193,0.192,-0.097,-0.096,0.192,-0.044,-0.099,-0.208,-0.148,-0.154,-0.107
7.49,-0.004,0.178,0.182,-0.087,-0.093,0.18,-0.046,-0.095,-0.19,-0.127,-0.155,-0.101
7.5,0.018,0.126,0.108,-0.072,-0.045,0.117,-0.052,-0.082,-0.18,-0.117,-0.155,-0.095
7.51,0.031,0.127,0.096,-0.079,-0.033,0.111,-0.083,-0.132,-0.221,-0.147,-0.157,-0.107
7.52,0.007,0.115,0.108,-0.061,-0.05,0.111,-0.064,-0.164,-0.258,-0.195,-0.16,-0.13
7.53,-0.055,0.047,0.103,0.004,-0.079,0.075,-0.025,-0.166,-0.26,-0.195,-0.158,-0.126
7.54,-0.076,0.001,0.077,0.037,-0.077,0.039,-0.019,-0.171,-0.26,-0.193,-0.177,-0.143
7.55,-0.09,0.007,0.097,0.041,-0.093,0.052,-0.02,-0.167,-0.279,-0.217,-0.205,-0.156
7.56,-0.106,0.015,0.122,0.045,-0.114,0.068,-0.022,-0.185,-0.29,-0.205,-0.208,-0.162
7.57,-0.115,0.063,0.177,0.026,-0.146,0.12,-0.015,-0.157,-0.294,-0.245,-0.232,-0.183
7.58,-0.12,0.041,0.161,0.039,-0.141,0.1,-0.03,-0.186,-0.282,-0.181,-0.226,-0.181
7.59,-0.082,0.014,0.096,0.034,-0.089,0.055,0.111,0.15,-0.054,-0.229,-0.278,-0.238
7.6,0.022,0.131,0.108,-0.077,-0.043,0.119,0.294,0.809,0.587,0.018,-0.163,-0.181
7.61,0.324,0.494,0.17,-0.409,0.077,0.332,0.166,1.013,1.156,0.749,0.487,0.344
7.62,0.423,1.344,0.921,-0.884,-0.249,1.132,-0.249,-0.11,0.912,2.121,1.627,1.213
7.63,0.011,1.327,1.315,-0.669,-0.652,1.321,-0.541,-1.802,-0.469,2.57,1.709,1.247
7.64,-0.464,0.237,0.701,0.113,-0.583,0.469,-0.581,-1.99,-2.227,-0.274,-0.121,0.091
7.65,-0.538,-0.343,0.195,0.44,-0.366,-0.074,-0.602,-1.357,-2.316,-1.861,-1.109,-0.609
7.66,-0.266,-0.324,-0.057,0.295,-0.104,-0.19,-0.393,-0.68,-1.131,-0.885,-0.675,-0.46
7.67,-0.104,-0.173,-0.069,0.139,-0.017,-0.121,-0.07,-0.1,-0.383,-0.428,-0.348,-0.249
7.68,-0.087,-0.145,-0.057,0.117,-0.015,-0.101,0.038,-0.031,-0.112,-0.181,-0.187,-0.153
7.69,-0.077,-0.152,-0.075,0.115,-0.001,-0.113,0.067,0.016,-0.069,-0.179,-0.189,-0.147
7.7,-0.07,-0.126,-0.056,0.099,-0.007,-0.091,0.081,0.035,-0.023,-0.141,-0.162,-0.125
7.71,-0.066,-0.14,-0.073,0.104,0.004,-0.106,0.092,0.049,0.017,-0.094,-0.14,-0.113
7.72,-0.06,-0.146,-0.086,0.103,0.013,-0.116,0.105,0.091,0.055,-0.079,-0.117,-0.099
7.73,-0.043,-0.126,-0.084,0.085,0.021,-0.105,0.11,0.088,0.081,-0.032,-0.091,-0.075
7.74,-0.042,-0.124,-0.082,0.083,0.02,-0.102,0.115,0.13,0.115,-0.036,-0.083,-0.061
7.75,-0.034,-0.121,-0.087,0.078,0.027,-0.104,0.107,0.166,0.182,0.032,-0.042,-0.045
7.76,-0.011,-0.053,-0.042,0.032,0.016,-0.047,0.101,0.174,0.211,0.03,-0.046,-0.043
7.77,-0.008,-0.032,-0.024,0.02,0.008,-0.027,0.094,0.215,0.302,0.083,-0.01,-0.024
7.78,-0.01,-0.029,-0.02,0.02,0.005,-0.025,0.088,0.298,0.425,0.157,0.037,0.014
7.79,0.033,0.004,-0.029,-0.018,0.03,-0.012,0.08,0.385,0.56,0.24,0.094,0.063
7.8,0.074,0.033,-0.041,-0.053,0.057,-0.004,0.075,0.505,0.722,0.36,0.178,0.126
7.81,0.117,0.106,-0.011,-0.112,0.064,0.047,0.066,0.615,0.871,0.478,0.266,0.191
7.82,0.177,0.176,0.0,-0.177,0.088,0.088,0.04,0.705,1.003,0.615,0.379,0.278
7.83,0.221,0.296,0.075,-0.258,0.072,0.185,-0.023,0.737,1.062,0.727,0.475,0.362
7.84,0.262,0.425,0.163,-0.344,0.049,0.294,-0.096,0.701,1.047,0.798,0.547,0.422
7.85,0.283,0.46,0.177,-0.372,0.053,0.318,-0.149,0.631,0.988,0.813,0.575,0.454
7.86,0.254,0.489,0.235,-0.372,0.009,0.362,-0.2,0.512,0.852,0.783,0.555,0.432
7.87,0.218,0.497,0.28,-0.358,-0.031,0.389,-0.204,0.378,0.672,0.702,0.499,0.389
7.88,0.168,0.405,0.237,-0.287,-0.035,0.321,-0.166,0.271,0.497,0.558,0.396,0.309
7.89,0.107,0.278,0.171,-0.193,-0.033,0.224,-0.13,0.193,0.338,0.406,0.275,0.214
7.9,0.067,0.212,0.146,-0.14,-0.04,0.179,-0.095,0.108,0.187,0.257,0.147,0.113
7.91,0.019,0.161,0.142,-0.09,-0.062,0.151,-0.065,0.038,0.058,0.131,0.049,0.025
7.92,-0.021,0.128,0.149,-0.054,-0.086,0.138,-0.037,-0.007,-0.032,0.038,-0.031,-0.03
7.93,-0.045,0.073,0.118,-0.015,-0.082,0.096,-0.019,-0.039,-0.086,-0.013,-0.068,-0.075
7.94,-0.07,0.016,0.086,0.027,-0.079,0.051,-0.011,-0.039,-0.103,-0.033,-0.076,-0.082
7.95,-0.073,0.018,0.091,0.028,-0.083,0.054,-0.004,-0.054,-0.123,-0.06,-0.096,-0.084
7.96,-0.06,0.021,0.08,0.019,-0.07,0.05,0.002,-0.066,-0.133,-0.072,-0.105,-0.096
7.97,-0.063,0.015,0.078,0.024,-0.071,0.046,0.009,-0.056,-0.126,-0.076,-0.111,-0.101
7.98,-0.059,0.011,0.07,0.023,-0.064,0.04,0.015,-0.053,-0.125,-0.08,-0.11,-0.098
7.99,-0.071,0.005,0.077,0.033,-0.074,0.041,0.019,-0.046,-0.121,-0.08,-0.11,-0.095
8.0,-0.084,0.003,0.087,0.04,-0.086,0.044,0.022,-0.042,-0.12,-0.08,-0.11,-0.092
8.01,-0.089,-0.004,0.085,0.046,-0.087,0.04,0.024,-0.036,-0.117,-0.08,-0.11,-0.09
8.02,-0.091,-0.01,0.082,0.05,-0.086,0.035,0.028,-0.03,-0.114,-0.08,-0.108,-0.088
8.03,-0.067,-0.02,0.047,0.044,-0.057,0.013,0.029,-0.025,-0.111,-0.081,-0.105,-0.085
8.04,-0.06,-0.055,0.004,0.057,-0.032,-0.025,0.039,-0.02,-0.109,-0.079,-0.105,-0.085
8.05,-0.059,-0.067,-0.008,0.063,-0.025,-0.037,0.046,-0.013,-0.104,-0.086,-0.102,-0.082
8.06,-0.05,-0.08,-0.03,0.065,-0.01,-0.055,0.045,-0.011,-0.108,-0.092,-0.099,-0.08
8.07,-0.034,-0.091,-0.057,0.063,0.012,-0.074,0.043,-0.027,-0.123,-0.088,-0.102,-0.081
8.08,-0.04,-0.086,-0.046,0.063,0.003,-0.065,0.04,-0.038,-0.136,-0.105,-0.11,-0.086
8.09,-0.047,-0.092,-0.045,0.07,-0.001,-0.068,0.04,-0.047,-0.15,-0.114,-0.111,-0.089
8.1,-0.047,-0.088,-0.042,0.068,-0.003,-0.065,0.044,-0.055,-0.154,-0.109,-0.11,-0.083
8.11,-0.054,-0.092,-0.038,0.073,-0.008,-0.065,0.045,-0.054,-0.149,-0.111,-0.107,-0.08
8.12,-0.041,-0.122,-0.081,0.081,0.02,-0.101,0.046,-0.056,-0.146,-0.106,-0.104,-0.077
8.13,-0.022,-0.13,-0.108,0.076,0.043,-0.119,0.053,-0.059,-0.142,-0.105,-0.105,-0.072
8.14,-0.037,-0.137,-0.1,0.087,0.032,-0.118,0.059,-0.06,-0.138,-0.105,-0.098,-0.07
8.15,-0.052,-0.183,-0.131,0.118,0.04,-0.156,0.073,-0.059,-0.135,-0.098,-0.091,-0.063
8.16,-0.036,-0.203,-0.167,0.119,0.066,-0.185,0.084,-0.046,-0.132,-0.087,-0.084,-0.052
8.17,-0.051,-0.242,-0.19,0.147,0.07,-0.216,0.088,-0.036,-0.127,-0.078,-0.077,-0.043
8.18,-0.056,-0.296,-0.24,0.176,0.092,-0.268,0.097,-0.032,-0.125,-0.072,-0.071,-0.037
8.19,-0.053,-0.307,-0.253,0.18,0.1,-0.28,0.094,-0.027,-0.121,-0.068,-0.066,-0.032
8.2,-0.067,-0.314,-0.248,0.19,0.091,-0.281,0.095,-0.022,-0.117,-0.064,-0.061,-0.029
8.21,-0.054,-0.306,-0.252,0.18,0.1,-0.279,0.096,-0.018,-0.114,-0.06,-0.055,-0.024
8.22,-0.044,-0.293,-0.249,0.168,0.103,-0.271,0.093,-0.011,-0.101,-0.055,-0.051,-0.02
8.23,-0.03,-0.28,-0.25,0.155,0.11,-0.265,0.102,0.006,-0.091,-0.038,-0.032,-0.004
8.24,-0.02,-0.298,-0.278,0.16,0.129,-0.288,0.114,0.029,-0.072,-0.009,-0.004,0.021
8.25,0.009,-0.314,-0.323,0.153,0.166,-0.318,0.149,0.053,-0.048,0.019,0.019,0.043
8.26,0.026,-0.304,-0.33,0.139,0.178,-0.317,0.167,0.081,-0.012,0.055,0.048,0.076
8.27,0.021,-0.284,-0.305,0.132,0.164,-0.295,0.146,0.088,0.009,0.079,0.073,0.087
8.28,0.036,-0.288,-0.324,0.126,0.18,-0.306,0.127,0.089,0.008,0.067,0.064,0.077
8.29,0.03,-0.346,-0.376,0.158,0.203,-0.361,0.094,0.053,-0.016,0.051,0.048,0.074
8.3,0.039,-0.371,-0.409,0.167,0.225,-0.39,0.077,0.012,-0.05,0.042,0.033,0.067
8.31,0.002,-0.4,-0.402,0.199,0.203,-0.401,0.122,0.038,-0.044,0.019,0.017,0.061
8.32,-0.044,-0.448,-0.403,0.246,0.18,-0.425,0.158,0.028,-0.053,0.008,0.008,0.048
8.33,-0.053,-0.448,-0.395,0.251,0.171,-0.421,0.165,0.045,-0.077,-0.03,-0.007,0.031
8.34,-0.078,-0.454,-0.376,0.266,0.149,-0.414,0.151,0.022,-0.094,-0.018,-0.003,0.026
8.35,-0.073,-0.458,-0.385,0.266,0.157,-0.422,0.162,0.043,-0.077,-0.044,-0.023,0.008
8.36,-0.102,-0.439,-0.338,0.271,0.118,-0.388,0.147,0.015,-0.085,-0.038,-0.013,0.015
8.37,-0.071,-0.461,-0.389,0.266,0.16,-0.425,0.195,0.091,-0.023,-0.05,-0.056,-0.031
8.38,-0.016,-0.401,-0.385,0.209,0.185,-0.393,0.399,0.679,0.442,0.012,-0.076,-0.071
8.39,0.194,-0.168,-0.361,-0.013,0.278,-0.264,0.406,1.173,1.112,0.531,0.286,0.186
8.4,0.477,0.558,0.081,-0.517,0.198,0.319,0.088,0.736,1.314,1.565,1.283,0.985
8.41,0.261,1.079,0.818,-0.67,-0.278,0.948,-0.276,-0.983,0.443,2.815,2.081,1.56
8.42,-0.278,0.379,0.657,-0.05,-0.468,0.518,-0.379,-2.031,-1.458,1.223,0.846,0.734
8.43,-0.576,-0.463,0.113,0.519,-0.344,-0.175,-0.431,-1.574,-2.437,-1.497,-0.805,-0.343
8.44,-0.393,-0.679,-0.287,0.536,-0.053,-0.482,-0.399,-0.925,-1.548,-1.228,-0.777,-0.447
8.45,-0.138,-0.503,-0.366,0.321,0.114,-0.434,-0.089,-0.219,-0.521,-0.433,-0.341,-0.228
8.46,-0.083,-0.313,-0.23,0.199,0.074,-0.272,0.085,0.046,-0.107,-0.187,-0.157,-0.113
8.47,-0.074,-0.33,-0.256,0.202,0.091,-0.292,0.12,0.03,-0.005,-0.065,-0.109,-0.082
8.48,-0.08,-0.328,-0.248,0.204,0.084,-0.288,0.16,0.108,0.045,-0.083,-0.086,-0.058
8.49,-0.047,-0.322,-0.275,0.185,0.114,-0.298,0.164,0.118,0.098,-0.004,-0.044,-0.037
8.5,0.002,-0.287,-0.289,0.143,0.146,-0.288,0.162,0.144,0.1,-0.025,-0.045,-0.027
8.51,-0.004,-0.284,-0.28,0.145,0.138,-0.282,0.156,0.142,0.141,0.023,-0.02,-0.01
8.52,-0.021,-0.311,-0.29,0.167,0.135,-0.3,0.154,0.188,0.191,0.042,-0.012,-0.001
8.53,-0.004,-0.278,-0.274,0.141,0.135,-0.276,0.148,0.207,0.235,0.083,0.022,0.014
8.54,-0.011,-0.273,-0.262,0.142,0.125,-0.267,0.161,0.226,0.279,0.113,0.05,0.035
8.55,0.004,-0.29,-0.293,0.143,0.149,-0.291,0.18,0.292,0.371,0.169,0.089,0.073
8.56,0.023,-0.275,-0.298,0.126,0.161,-0.287,0.188,0.346,0.472,0.238,0.129,0.103
8.57,0.036,-0.247,-0.283,0.106,0.16,-0.265,0.187,0.43,0.59,0.303,0.175,0.138
8.58,0.092,-0.213,-0.305,0.061,0.199,-0.259,0.183,0.54,0.743,0.418,0.254,0.197
8.59,0.118,-0.157,-0.275,0.02,0.196,-0.215,0.176,0.648,0.898,0.526,0.328,0.254
8.6,0.163,-0.063,-0.226,-0.05,0.195,-0.144,0.138,0.75,1.033,0.65,0.427,0.326
8.61,0.242,0.044,-0.198,-0.143,0.22,-0.077,0.075,0.811,1.133,0.772,0.532,0.418
8.62,0.271,0.109,-0.162,-0.19,0.216,-0.026,0.017,0.81,1.172,0.887,0.636,0.507
8.63,0.299,0.154,-0.145,-0.226,0.222,0.005,-0.034,0.778,1.139,0.943,0.707,0.573
8.64,0.305,0.201,-0.104,-0.253,0.204,0.048,-0.083,0.689,1.037,0.918,0.702,0.571
8.65,0.278,0.211,-0.068,-0.244,0.173,0.071,-0.1,0.564,0.873,0.864,0.668,0.528
8.66,0.238,0.155,-0.083,-0.197,0.16,0.036,-0.08,0.449,0.697,0.735,0.567,0.458
8.67,0.172,0.068,-0.104,-0.12,0.137,-0.017,-0.042,0.346,0.508,0.567,0.433,0.349
8.68,0.116,-0.024,-0.14,-0.045,0.128,-0.082,0.012,0.263,0.347,0.417,0.313,0.252
8.69,0.054,-0.094,-0.147,0.02,0.101,-0.12,0.045,0.191,0.221,0.284,0.197,0.16
8.7,0.02,-0.164,-0.184,0.072,0.102,-0.173,0.072,0.14,0.134,0.199,0.137,0.097
8.71,-0.005,-0.239,-0.234,0.122,0.114,-0.236,0.108,0.103,0.083,0.137,0.102,0.078
8.72,-0.028,-0.275,-0.248,0.152,0.11,-0.261,0.122,0.077,0.037,0.105,0.068,0.06
8.73,-0.022,-0.291,-0.269,0.157,0.124,-0.28,0.13,0.06,0.018,0.09,0.052,0.046
8.74,-0.02,-0.269,-0.249,0.145,0.115,-0.259,0.117,0.048,-0.009,0.066,0.038,0.035
8.75,-0.025,-0.231,-0.206,0.128,0.091,-0.218,0.1,0.049,-0.027,0.053,0.021,0.025
8.76,-0.035,-0.212,-0.177,0.124,0.071,-0.194,0.1,0.052,-0.024,0.041,0.005,0.015
8.77,-0.034,-0.207,-0.173,0.121,0.07,-0.19,0.1,0.055,-0.026,0.03,0.0,0.005
8.78,-0.033,-0.205,-0.172,0.119,0.07,-0.188,0.1,0.058,-0.022,0.02,-0.003,-0.003
8.79,-0.034,-0.201,-0.167,0.118,0.066,-0.183,0.101,0.061,-0.019,0.012,-0.005,-0.007
8.8,-0.034,-0.203,-0.168,0.119,0.067,-0.185,0.099,0.055,-0.022,0.005,-0.01,-0.013
8.81,-0.02,-0.228,-0.208,0.125,0.094,-0.218,0.098,0.052,-0.022,-0.002,-0.008,-0.018
8.82,-0.017,-0.19,-0.172,0.104,0.078,-0.181,0.086,0.046,-0.035,-0.01,-0.024,-0.026
8.83,-0.029,-0.198,-0.169,0.114,0.071,-0.183,0.092,0.047,-0.029,-0.013,-0.016,-0.007
8.84,-0.026,-0.334,-0.308,0.18,0.141,-0.321,0.136,0.084,0.002,0.018,0.033,0.039
8.85,-0.027,-0.392,-0.365,0.209,0.169,-0.378,0.154,0.094,0.012,0.046,0.049,0.055
8.86,-0.028,-0.43,-0.402,0.229,0.188,-0.416,0.159,0.088,0.009,0.055,0.062,0.064
8.87,-0.03,-0.452,-0.422,0.241,0.196,-0.437,0.161,0.091,0.004,0.055,0.066,0.074
8.88,-0.037,-0.438,-0.401,0.238,0.182,-0.419,0.159,0.085,-0.003,0.052,0.063,0.074
8.89,-0.042,-0.435,-0.393,0.239,0.176,-0.414,0.162,0.086,-0.008,0.049,0.066,0.076
8.9,-0.03,-0.47,-0.44,0.25,0.206,-0.455,0.17,0.083,-0.008,0.053,0.063,0.074
8.91,-0.039,-0.562,-0.523,0.3,0.242,-0.542,0.197,0.101,-0.003,0.071,0.079,0.095
8.92,-0.042,-0.597,-0.555,0.319,0.257,-0.575,0.207,0.117,0.0,0.077,0.093,0.113
8.93,-0.027,-0.592,-0.566,0.31,0.27,-0.579,0.204,0.109,0.003,0.074,0.09,0.105
8.94,-0.042,-0.592,-0.55,0.317,0.254,-0.571,0.203,0.106,0.008,0.076,0.087,0.104
8.95,-0.042,-0.586,-0.544,0.315,0.251,-0.565,0.199,0.101,0.009,0.074,0.083,0.099
8.96,-0.049,-0.583,-0.534,0.317,0.243,-0.558,0.2,0.096,0.015,0.074,0.079,0.094
8.97,-0.04,-0.571,-0.531,0.306,0.246,-0.55,0.206,0.097,0.015,0.08,0.075,0.097
8.98,-0.053,-0.574,-0.521,0.314,0.234,-0.547,0.22,0.105,0.018,0.084,0.077,0.099
8.99,-0.064,-0.581,-0.517,0.323,0.227,-0.549,0.222,0.119,0.041,0.099,0.101,0.116
9.0,-0.001,-0.582,-0.58,0.292,0.29,-0.581,0.226,0.15,0.048,0.111,0.118,0.132
9.01,0.037,-0.573,-0.61,0.268,0.324,-0.591,0.242,0.167,0.07,0.139,0.139,0.149
9.02,0.081,-0.504,-0.585,0.212,0.333,-0.544,0.252,0.162,0.091,0.166,0.159,0.168
9.03,0.084,-0.48,-0.564,0.198,0.325,-0.522,0.249,0.192,0.114,0.183,0.178,0.191
9.04,0.071,-0.556,-0.626,0.243,0.349,-0.591,0.219,0.205,0.138,0.204,0.199,0.198
9.05,0.058,-0.611,-0.669,0.277,0.364,-0.64,0.174,0.155,0.094,0.174,0.177,0.183
9.06,0.053,-0.597,-0.65,0.272,0.352,-0.623,0.163,0.147,0.059,0.134,0.141,0.169
9.07,0.034,-0.6,-0.635,0.283,0.335,-0.617,0.199,0.148,0.05,0.127,0.131,0.14
9.08,-0.024,-0.651,-0.627,0.338,0.302,-0.639,0.213,0.132,0.055,0.13,0.124,0.123
9.09,-0.045,-0.673,-0.627,0.359,0.291,-0.65,0.226,0.143,0.057,0.108,0.116,0.117
9.1,-0.051,-0.737,-0.686,0.394,0.318,-0.711,0.239,0.111,0.05,0.129,0.12,0.113
9.11,-0.053,-0.756,-0.704,0.405,0.326,-0.73,0.251,0.139,0.065,0.092,0.101,0.101
9.12,-0.083,-0.748,-0.665,0.416,0.291,-0.706,0.227,0.087,0.035,0.124,0.118,0.103
9.13,-0.05,-0.782,-0.732,0.416,0.341,-0.757,0.325,0.308,0.171,0.081,0.053,0.078
9.14,0.027,-0.719,-0.746,0.346,0.387,-0.733,0.557,0.931,0.709,0.204,0.081,0.072
9.15,0.282,-0.448,-0.73,0.083,0.507,-0.589,0.476,1.278,1.325,0.821,0.586,0.454
9.16,0.503,0.329,-0.174,-0.416,0.338,0.078,0.132,0.631,1.421,2.058,1.686,1.324
9.17,0.177,0.579,0.401,-0.378,-0.112,0.49,-0.149,-1.042,0.373,2.965,2.123,1.587
9.18,-0.378,-0.273,0.104,0.326,-0.241,-0.084,-0.193,-1.72,-1.53,0.694,0.541,0.558
9.19,-0.553,-0.982,-0.43,0.768,-0.061,-0.706,-0.218,-1.194,-2.137,-1.458,-0.726,-0.269
9.2,-0.298,-1.133,-0.836,0.716,0.269,-0.984,-0.175,-0.588,-1.115,-0.806,-0.467,-0.224
9.21,-0.087,-0.958,-0.871,0.523,0.392,-0.914,0.123,0.072,-0.232,-0.214,-0.109,-0.015
9.22,-0.059,-0.858,-0.799,0.459,0.37,-0.828,0.289,0.278,0.135,0.077,0.1,0.129
9.23,-0.063,-0.863,-0.8,0.463,0.369,-0.831,0.311,0.257,0.206,0.135,0.126,0.141
9.24,-0.046,-0.838,-0.792,0.443,0.373,-0.815,0.324,0.299,0.245,0.13,0.137,0.143
9.25,-0.028,-0.845,-0.817,0.437,0.395,-0.831,0.321,0.301,0.288,0.19,0.168,0.169
9.26,-0.03,-0.834,-0.804,0.432,0.387,-0.819,0.33,0.324,0.308,0.17,0.164,0.187
9.27,-0.026,-0.829,-0.803,0.428,0.389,-0.816,0.327,0.33,0.347,0.22,0.192,0.202
9.28,-0.009,-0.828,-0.819,0.419,0.405,-0.823,0.335,0.362,0.39,0.226,0.211,0.216
9.29,0.028,-0.832,-0.86,0.402,0.444,-0.845,0.34,0.403,0.459,0.292,0.252,0.244
9.3,0.036,-0.803,-0.84,0.384,0.438,-0.821,0.336,0.425,0.5,0.317,0.267,0.255
9.31,0.061,-0.761,-0.822,0.35,0.441,-0.791,0.334,0.452,0.567,0.352,0.282,0.264
9.32,0.085,-0.739,-0.824,0.328,0.455,-0.781,0.329,0.519,0.67,0.426,0.328,0.296
9.33,0.104,-0.727,-0.831,0.312,0.468,-0.779,0.326,0.608,0.806,0.511,0.394,0.35
9.34,0.16,-0.675,-0.835,0.257,0.498,-0.755,0.32,0.699,0.952,0.603,0.457,0.396
9.35,0.197,-0.633,-0.83,0.218,0.514,-0.731,0.303,0.815,1.113,0.73,0.557,0.475
9.36,0.235,-0.54,-0.775,0.152,0.505,-0.657,0.253,0.905,1.241,0.864,0.664,0.555
9.37,0.286,-0.419,-0.704,0.067,0.495,-0.561,0.199,0.941,1.309,0.972,0.755,0.625
9.38,0.34,-0.418,-0.758,0.039,0.549,-0.588,0.161,0.966,1.358,1.101,0.875,0.74
9.39,0.345,-0.441,-0.786,0.048,0.565,-0.613,0.119,0.94,1.328,1.156,0.939,0.803
9.4,0.335,-0.441,-0.776,0.053,0.556,-0.608,0.109,0.847,1.209,1.123,0.936,0.796
9.41,0.329,-0.459,-0.788,0.065,0.558,-0.623,0.109,0.737,1.061,1.061,0.884,0.76
9.42,0.265,-0.52,-0.786,0.128,0.525,-0.653,0.116,0.641,0.888,0.923,0.772,0.677
9.43,0.185,-0.619,-0.804,0.218,0.495,-0.712,0.161,0.557,0.715,0.762,0.643,0.571
9.44,0.123,-0.698,-0.821,0.288,0.473,-0.759,0.207,0.475,0.559,0.617,0.524,0.472
9.45,0.083,-0.723,-0.806,0.321,0.444,-0.764,0.226,0.395,0.429,0.479,0.419,0.383
