time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
7.728,-0.049,0.016,0.065,0.016,-0.058,0.04,0.219,0.297,0.307,0.194,0.006,-0.17
7.73,-0.045,0.02,0.065,0.012,-0.055,0.042,0.215,0.28,0.295,0.185,0.01,-0.17
7.732,-0.045,0.02,0.065,0.012,-0.055,0.042,0.211,0.268,0.288,0.181,0.01,-0.162
7.734,-0.042,0.023,0.065,0.009,-0.054,0.044,0.204,0.256,0.273,0.178,0.013,-0.154
7.736,-0.04,0.025,0.065,0.007,-0.053,0.045,0.197,0.244,0.259,0.171,0.016,-0.146
7.738,-0.039,0.026,0.065,0.006,-0.053,0.045,0.194,0.231,0.246,0.164,0.015,-0.138
7.74,-0.035,0.03,0.065,0.002,-0.05,0.047,0.19,0.215,0.23,0.16,0.015,-0.13
7.742,-0.031,0.03,0.061,0.001,-0.046,0.045,0.182,0.199,0.218,0.156,0.019,-0.122
7.744,-0.026,0.033,0.06,-0.003,-0.043,0.046,0.177,0.183,0.206,0.149,0.02,-0.116
7.746,-0.025,0.035,0.06,-0.005,-0.043,0.047,0.171,0.167,0.194,0.141,0.02,-0.115
7.748,-0.024,0.036,0.06,-0.006,-0.043,0.047,0.164,0.151,0.183,0.133,0.019,-0.115
7.75,-0.02,0.04,0.06,-0.01,-0.04,0.05,0.16,0.14,0.175,0.125,0.015,-0.115
7.752,-0.019,0.041,0.06,-0.011,-0.04,0.05,0.152,0.132,0.163,0.117,0.013,-0.115
7.754,-0.023,0.037,0.06,-0.007,-0.042,0.048,0.146,0.121,0.15,0.108,0.028,-0.115
7.756,-0.025,0.035,0.06,-0.005,-0.043,0.047,0.143,0.111,0.141,0.103,0.036,-0.115
7.758,-0.026,0.034,0.06,-0.004,-0.044,0.047,0.139,0.102,0.132,0.098,0.028,-0.115
7.76,-0.03,0.03,0.06,0.0,-0.045,0.045,0.135,0.09,0.12,0.085,0.025,-0.115
7.762,-0.026,0.03,0.056,-0.003,-0.041,0.042,0.135,0.082,0.108,0.077,0.021,-0.115
7.764,-0.028,0.027,0.055,0.0,-0.042,0.041,0.132,0.074,0.099,0.07,0.017,-0.115
7.766,-0.029,0.024,0.053,0.002,-0.042,0.039,0.13,0.066,0.09,0.059,0.013,-0.115
7.768,-0.024,0.025,0.05,0.0,-0.038,0.037,0.129,0.059,0.077,0.048,0.009,-0.115
7.77,-0.025,0.025,0.05,0.0,-0.038,0.037,0.125,0.055,0.065,0.04,0.005,-0.115
7.772,-0.025,0.021,0.046,0.002,-0.036,0.033,0.125,0.047,0.057,0.032,-0.003,-0.115
7.774,-0.024,0.02,0.044,0.002,-0.034,0.032,0.123,0.038,0.049,0.024,-0.008,-0.115
7.776,-0.027,0.018,0.046,0.004,-0.037,0.032,0.117,0.033,0.041,0.016,-0.014,-0.115
7.778,-0.029,0.015,0.044,0.007,-0.037,0.029,0.115,0.029,0.033,0.009,-0.021,-0.115
7.78,-0.025,0.015,0.04,0.005,-0.033,0.027,0.115,0.025,0.025,0.005,-0.025,-0.115
7.782,-0.029,0.011,0.04,0.009,-0.035,0.026,0.111,0.021,0.017,-0.003,-0.033,-0.115
7.784,-0.027,0.009,0.037,0.009,-0.032,0.023,0.11,0.017,0.009,-0.012,-0.038,-0.115
7.786,-0.024,0.01,0.035,0.006,-0.03,0.022,0.108,0.013,0.003,-0.017,-0.042,-0.115
7.788,-0.025,0.009,0.034,0.007,-0.03,0.021,0.105,0.01,-0.001,-0.021,-0.045,-0.115
7.79,-0.025,0.005,0.03,0.01,-0.028,0.017,0.105,0.01,-0.005,-0.025,-0.045,-0.115
7.792,-0.029,0.001,0.03,0.014,-0.029,0.015,0.101,0.006,-0.009,-0.029,-0.048,-0.119
7.794,-0.033,-0.003,0.031,0.018,-0.032,0.014,0.1,0.002,-0.013,-0.033,-0.056,-0.123
7.796,-0.035,-0.007,0.028,0.021,-0.031,0.01,0.1,-0.002,-0.017,-0.037,-0.063,-0.127
7.798,-0.035,-0.01,0.025,0.022,-0.03,0.007,0.1,-0.006,-0.021,-0.041,-0.066,-0.131
7.8,-0.035,-0.01,0.025,0.022,-0.03,0.007,0.1,-0.01,-0.025,-0.045,-0.07,-0.135
7.802,-0.039,-0.014,0.025,0.026,-0.031,0.006,0.1,-0.009,-0.029,-0.044,-0.074,-0.139
7.804,-0.044,-0.018,0.026,0.03,-0.034,0.003,0.097,-0.016,-0.034,-0.05,-0.076,-0.14
7.806,-0.045,-0.022,0.023,0.033,-0.034,0.001,0.094,-0.022,-0.035,-0.059,-0.073,-0.142
7.808,-0.046,-0.026,0.02,0.036,-0.032,-0.003,0.095,-0.027,-0.036,-0.068,-0.078,-0.146
7.81,-0.05,-0.03,0.02,0.04,-0.035,-0.005,0.095,-0.035,-0.045,-0.08,-0.095,-0.15
7.812,-0.049,-0.029,0.02,0.039,-0.035,-0.005,0.095,-0.039,-0.053,-0.076,-0.1,-0.158
7.814,-0.059,-0.039,0.021,0.049,-0.039,-0.009,0.095,-0.046,-0.062,-0.074,-0.1,-0.164
7.816,-0.067,-0.049,0.018,0.057,-0.042,-0.015,0.095,-0.053,-0.064,-0.075,-0.1,-0.165
7.818,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.094,-0.054,-0.059,-0.075,-0.101,-0.165
7.82,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.09,-0.05,-0.06,-0.075,-0.105,-0.165
7.822,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.09,-0.05,-0.061,-0.071,-0.105,-0.165
7.824,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.09,-0.047,-0.057,-0.07,-0.105,-0.164
7.826,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.09,-0.045,-0.054,-0.07,-0.103,-0.167
7.828,-0.064,-0.05,0.014,0.057,-0.039,-0.017,0.09,-0.044,-0.055,-0.07,-0.1,-0.17
7.83,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.09,-0.04,-0.055,-0.07,-0.1,-0.17
7.832,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.086,-0.04,-0.051,-0.066,-0.1,-0.17
7.834,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.085,-0.041,-0.049,-0.065,-0.1,-0.17
7.836,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.085,-0.038,-0.051,-0.065,-0.1,-0.17
7.838,-0.059,-0.05,0.009,0.055,-0.034,-0.02,0.085,-0.035,-0.049,-0.065,-0.1,-0.169
7.84,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.085,-0.035,-0.045,-0.065,-0.1,-0.165
7.842,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.085,-0.031,-0.045,-0.065,-0.1,-0.165
7.844,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.084,-0.03,-0.046,-0.062,-0.1,-0.166
7.846,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.087,-0.028,-0.043,-0.059,-0.1,-0.163
7.848,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.09,-0.024,-0.04,-0.06,-0.1,-0.16
7.85,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.09,-0.025,-0.04,-0.06,-0.1,-0.16
7.852,-0.051,-0.05,0.001,0.05,-0.026,-0.025,0.09,-0.026,-0.04,-0.06,-0.1,-0.16
7.854,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.09,-0.019,-0.037,-0.057,-0.1,-0.161
7.856,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.09,-0.012,-0.034,-0.054,-0.1,-0.158
7.858,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.09,-0.009,-0.035,-0.055,-0.1,-0.155
7.86,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.09,-0.005,-0.035,-0.055,-0.1,-0.155
7.862,-0.046,-0.05,-0.004,0.048,-0.021,-0.027,0.094,-0.001,-0.031,-0.055,-0.1,-0.155
7.864,-0.045,-0.05,-0.005,0.048,-0.02,-0.027,0.095,0.003,-0.03,-0.055,-0.1,-0.155
7.866,-0.045,-0.05,-0.005,0.048,-0.02,-0.027,0.097,0.007,-0.028,-0.054,-0.1,-0.153
7.868,-0.045,-0.05,-0.005,0.048,-0.02,-0.027,0.1,0.011,-0.025,-0.049,-0.1,-0.15
7.87,-0.045,-0.05,-0.005,0.048,-0.02,-0.027,0.1,0.015,-0.025,-0.045,-0.1,-0.15
7.872,-0.049,-0.054,-0.005,0.052,-0.022,-0.029,0.104,0.019,-0.021,-0.045,-0.1,-0.15
7.874,-0.051,-0.059,-0.008,0.055,-0.021,-0.034,0.108,0.02,-0.02,-0.042,-0.1,-0.147
7.876,-0.048,-0.058,-0.011,0.053,-0.019,-0.034,0.112,0.021,-0.018,-0.04,-0.1,-0.145
7.878,-0.045,-0.055,-0.01,0.05,-0.017,-0.032,0.116,0.026,-0.015,-0.04,-0.1,-0.145
7.88,-0.045,-0.055,-0.01,0.05,-0.017,-0.032,0.12,0.03,-0.015,-0.035,-0.1,-0.145
7.882,-0.041,-0.051,-0.01,0.046,-0.015,-0.03,0.12,0.03,-0.011,-0.03,-0.092,-0.145
7.884,-0.04,-0.05,-0.011,0.045,-0.015,-0.03,0.123,0.033,-0.01,-0.03,-0.087,-0.142
7.886,-0.04,-0.048,-0.008,0.044,-0.016,-0.028,0.125,0.035,-0.007,-0.028,-0.081,-0.139
7.888,-0.04,-0.045,-0.005,0.043,-0.017,-0.025,0.125,0.037,0.002,-0.025,-0.074,-0.14
7.89,-0.04,-0.045,-0.005,0.043,-0.017,-0.025,0.13,0.045,0.01,-0.025,-0.07,-0.14
7.892,-0.036,-0.041,-0.005,0.039,-0.015,-0.022,0.135,0.041,0.014,-0.017,-0.062,-0.14
7.894,-0.035,-0.04,-0.006,0.038,-0.015,-0.022,0.132,0.039,0.021,-0.011,-0.056,-0.137
7.896,-0.035,-0.038,-0.003,0.037,-0.016,-0.02,0.129,0.04,0.029,-0.009,-0.055,-0.134
7.898,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.13,0.04,0.037,-0.003,-0.055,-0.135
7.9,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.13,0.04,0.04,0.005,-0.055,-0.135
7.902,-0.031,-0.031,0.0,0.031,-0.015,-0.015,0.13,0.036,0.036,0.009,-0.055,-0.135
7.904,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.127,0.035,0.035,0.013,-0.055,-0.135
7.906,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.124,0.035,0.033,0.017,-0.055,-0.135
7.908,-0.031,-0.03,0.001,0.031,-0.016,-0.015,0.125,0.035,0.029,0.021,-0.055,-0.135
7.91,-0.035,-0.03,0.005,0.032,-0.02,-0.012,0.125,0.035,0.03,0.02,-0.055,-0.135
7.912,-0.031,-0.026,0.005,0.028,-0.018,-0.01,0.125,0.031,0.03,0.016,-0.055,-0.131
7.914,-0.029,-0.025,0.005,0.027,-0.017,-0.01,0.122,0.03,0.027,0.015,-0.055,-0.13
7.916,-0.03,-0.025,0.005,0.027,-0.017,-0.01,0.119,0.03,0.024,0.013,-0.055,-0.13
7.918,-0.03,-0.025,0.005,0.027,-0.017,-0.01,0.12,0.03,0.025,0.009,-0.055,-0.13
7.92,-0.03,-0.025,0.005,0.027,-0.017,-0.01,0.12,0.03,0.025,0.01,-0.055,-0.13
7.922,-0.03,-0.021,0.009,0.025,-0.02,-0.006,0.12,0.03,0.021,0.01,-0.055,-0.13
7.924,-0.03,-0.02,0.01,0.025,-0.02,-0.005,0.121,0.027,0.019,0.007,-0.055,-0.13
7.926,-0.03,-0.02,0.01,0.025,-0.02,-0.005,0.118,0.024,0.021,0.004,-0.055,-0.13
7.928,-0.03,-0.02,0.01,0.025,-0.02,-0.005,0.115,0.025,0.019,0.005,-0.055,-0.129
7.93,-0.03,-0.02,0.01,0.025,-0.02,-0.005,0.115,0.025,0.015,0.005,-0.055,-0.125
7.932,-0.035,-0.02,0.014,0.027,-0.024,-0.003,0.115,0.025,0.015,0.001,-0.059,-0.125
7.934,-0.032,-0.017,0.015,0.024,-0.024,-0.001,0.116,0.022,0.012,-0.001,-0.063,-0.125
7.936,-0.029,-0.014,0.015,0.022,-0.022,0.0,0.113,0.019,0.009,0.001,-0.067,-0.125
7.938,-0.03,-0.015,0.015,0.022,-0.022,0.0,0.11,0.02,0.01,-0.001,-0.07,-0.125
7.94,-0.03,-0.015,0.015,0.022,-0.022,0.0,0.11,0.02,0.01,-0.005,-0.07,-0.125
7.942,-0.035,-0.015,0.019,0.025,-0.026,0.001,0.11,0.02,0.006,-0.005,-0.07,-0.125
7.944,-0.032,-0.012,0.02,0.022,-0.026,0.004,0.11,0.02,0.004,-0.004,-0.073,-0.125
7.946,-0.029,-0.009,0.02,0.019,-0.025,0.005,0.11,0.019,0.006,-0.007,-0.076,-0.125
7.948,-0.03,-0.01,0.02,0.02,-0.025,0.005,0.109,0.014,0.004,-0.011,-0.075,-0.126
7.95,-0.03,-0.01,0.02,0.02,-0.025,0.005,0.105,0.01,0.0,-0.015,-0.075,-0.13
7.952,-0.03,-0.01,0.02,0.02,-0.025,0.005,0.105,0.01,0.0,-0.019,-0.079,-0.13
7.954,-0.033,-0.01,0.023,0.021,-0.028,0.006,0.106,0.007,0.001,-0.024,-0.08,-0.133
7.956,-0.036,-0.01,0.026,0.022,-0.031,0.007,0.103,0.005,-0.002,-0.025,-0.082,-0.135
7.958,-0.035,-0.01,0.025,0.022,-0.03,0.007,0.1,0.005,-0.006,-0.026,-0.085,-0.136
7.96,-0.035,-0.01,0.025,0.022,-0.03,0.007,0.1,0.0,-0.01,-0.03,-0.085,-0.14
7.962,-0.035,-0.01,0.025,0.022,-0.03,0.007,0.1,-0.005,-0.014,-0.034,-0.089,-0.14
7.964,-0.037,-0.009,0.028,0.022,-0.032,0.01,0.097,-0.005,-0.015,-0.038,-0.093,-0.143
7.966,-0.046,-0.015,0.031,0.031,-0.038,0.007,0.094,-0.007,-0.016,-0.042,-0.097,-0.145
7.968,-0.057,-0.027,0.03,0.042,-0.043,0.001,0.095,-0.01,-0.021,-0.045,-0.1,-0.146
7.97,-0.06,-0.03,0.03,0.045,-0.045,0.0,0.095,-0.01,-0.025,-0.045,-0.1,-0.15
7.972,-0.06,-0.03,0.03,0.045,-0.045,0.0,0.091,-0.018,-0.025,-0.049,-0.1,-0.15
7.974,-0.06,-0.029,0.03,0.045,-0.045,0.0,0.089,-0.024,-0.027,-0.05,-0.1,-0.153
7.976,-0.06,-0.032,0.029,0.046,-0.044,-0.002,0.091,-0.027,-0.033,-0.051,-0.102,-0.155
7.978,-0.059,-0.035,0.024,0.047,-0.041,-0.006,0.089,-0.031,-0.035,-0.056,-0.106,-0.156
7.98,-0.055,-0.035,0.02,0.045,-0.037,-0.007,0.085,-0.035,-0.035,-0.06,-0.11,-0.16
7.982,-0.055,-0.035,0.02,0.045,-0.037,-0.007,0.085,-0.039,-0.043,-0.064,-0.114,-0.16
7.984,-0.055,-0.038,0.017,0.046,-0.036,-0.01,0.086,-0.044,-0.049,-0.068,-0.118,-0.163
7.986,-0.057,-0.042,0.015,0.049,-0.036,-0.013,0.083,-0.044,-0.052,-0.07,-0.12,-0.166
7.988,-0.06,-0.046,0.014,0.053,-0.037,-0.016,0.08,-0.039,-0.056,-0.07,-0.12,-0.165
7.99,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.08,-0.04,-0.06,-0.07,-0.12,-0.165
7.992,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.08,-0.04,-0.06,-0.07,-0.12,-0.165
7.994,-0.058,-0.05,0.008,0.054,-0.033,-0.021,0.077,-0.04,-0.059,-0.07,-0.12,-0.164
7.996,-0.052,-0.049,0.002,0.05,-0.027,-0.023,0.074,-0.04,-0.062,-0.07,-0.12,-0.167
7.998,-0.051,-0.051,0.0,0.051,-0.026,-0.026,0.075,-0.04,-0.065,-0.07,-0.12,-0.17
8.0,-0.06,-0.06,0.0,0.06,-0.03,-0.03,0.075,-0.04,-0.065,-0.07,-0.12,-0.17
8.002,-0.06,-0.065,-0.004,0.063,-0.028,-0.034,0.075,-0.04,-0.064,-0.078,-0.12,-0.17
8.004,-0.06,-0.065,-0.005,0.063,-0.027,-0.035,0.075,-0.04,-0.068,-0.084,-0.12,-0.17
8.006,-0.058,-0.065,-0.007,0.062,-0.025,-0.036,0.075,-0.04,-0.07,-0.085,-0.12,-0.17
8.008,-0.055,-0.065,-0.01,0.06,-0.022,-0.037,0.075,-0.04,-0.071,-0.085,-0.12,-0.17
8.01,-0.055,-0.065,-0.01,0.06,-0.022,-0.037,0.075,-0.04,-0.075,-0.085,-0.12,-0.17
8.012,-0.051,-0.065,-0.014,0.058,-0.018,-0.04,0.076,-0.04,-0.076,-0.085,-0.128,-0.17
8.014,-0.05,-0.065,-0.015,0.058,-0.017,-0.04,0.07,-0.037,-0.072,-0.085,-0.134,-0.17
8.016,-0.048,-0.065,-0.017,0.057,-0.015,-0.041,0.078,-0.034,-0.069,-0.084,-0.135,-0.169
8.018,-0.045,-0.065,-0.02,0.055,-0.012,-0.042,0.091,-0.035,-0.07,-0.087,-0.135,-0.171
8.02,-0.045,-0.065,-0.02,0.055,-0.012,-0.042,0.085,-0.035,-0.07,-0.095,-0.135,-0.175
8.022,-0.041,-0.065,-0.024,0.054,-0.008,-0.044,0.085,-0.035,-0.066,-0.091,-0.135,-0.171
8.024,-0.038,-0.064,-0.026,0.052,-0.006,-0.045,0.085,-0.035,-0.064,-0.089,-0.132,-0.169
8.026,-0.044,-0.067,-0.023,0.056,-0.01,-0.045,0.085,-0.035,-0.066,-0.091,-0.129,-0.17
8.028,-0.051,-0.07,-0.02,0.06,-0.016,-0.045,0.085,-0.035,-0.064,-0.089,-0.13,-0.17
8.03,-0.05,-0.07,-0.02,0.06,-0.015,-0.045,0.085,-0.035,-0.06,-0.085,-0.13,-0.17
8.032,-0.054,-0.074,-0.02,0.064,-0.017,-0.047,0.085,-0.035,-0.06,-0.085,-0.13,-0.166
8.034,-0.056,-0.076,-0.02,0.066,-0.017,-0.047,0.085,-0.035,-0.061,-0.085,-0.127,-0.165
8.036,-0.053,-0.073,-0.02,0.063,-0.017,-0.046,0.085,-0.035,-0.058,-0.085,-0.124,-0.165
8.038,-0.049,-0.069,-0.02,0.059,-0.014,-0.045,0.085,-0.035,-0.055,-0.084,-0.125,-0.165
8.04,-0.045,-0.065,-0.02,0.055,-0.012,-0.042,0.085,-0.035,-0.055,-0.08,-0.125,-0.165
8.042,-0.049,-0.061,-0.012,0.055,-0.018,-0.037,0.085,-0.034,-0.055,-0.08,-0.125,-0.161
8.044,-0.053,-0.057,-0.004,0.055,-0.024,-0.03,0.086,-0.045,-0.052,-0.08,-0.122,-0.16
8.046,-0.057,-0.053,0.004,0.055,-0.03,-0.024,0.083,-0.05,-0.049,-0.08,-0.119,-0.16
8.048,-0.061,-0.049,0.012,0.055,-0.036,-0.018,0.08,-0.044,-0.05,-0.079,-0.12,-0.16
8.05,-0.065,-0.045,0.02,0.055,-0.042,-0.012,0.08,-0.045,-0.05,-0.075,-0.12,-0.16
8.052,-0.069,-0.041,0.028,0.055,-0.048,-0.006,0.08,-0.045,-0.046,-0.075,-0.12,-0.16
8.054,-0.074,-0.04,0.034,0.056,-0.054,-0.002,0.08,-0.045,-0.044,-0.076,-0.121,-0.157
8.056,-0.074,-0.04,0.033,0.056,-0.053,-0.003,0.08,-0.045,-0.046,-0.073,-0.118,-0.154
8.058,-0.069,-0.04,0.029,0.055,-0.049,-0.005,0.08,-0.045,-0.044,-0.07,-0.115,-0.155
8.06,-0.07,-0.04,0.03,0.055,-0.05,-0.005,0.08,-0.045,-0.04,-0.07,-0.115,-0.155
8.062,-0.071,-0.04,0.031,0.056,-0.051,-0.005,0.08,-0.045,-0.04,-0.07,-0.115,-0.155
8.064,-0.064,-0.037,0.027,0.05,-0.045,-0.005,0.08,-0.045,-0.04,-0.071,-0.116,-0.152
8.066,-0.059,-0.034,0.025,0.046,-0.041,-0.005,0.08,-0.045,-0.04,-0.068,-0.113,-0.149
8.068,-0.06,-0.035,0.025,0.047,-0.042,-0.005,0.08,-0.045,-0.04,-0.065,-0.11,-0.15
8.07,-0.06,-0.035,0.025,0.047,-0.042,-0.005,0.08,-0.045,-0.04,-0.065,-0.11,-0.15
8.072,-0.06,-0.035,0.025,0.047,-0.042,-0.005,0.08,-0.045,-0.04,-0.065,-0.11,-0.15
8.074,-0.057,-0.035,0.022,0.046,-0.039,-0.006,0.08,-0.045,-0.041,-0.066,-0.11,-0.151
8.076,-0.055,-0.035,0.019,0.045,-0.037,-0.007,0.08,-0.045,-0.038,-0.063,-0.11,-0.148
8.078,-0.055,-0.034,0.02,0.044,-0.037,-0.007,0.08,-0.045,-0.035,-0.06,-0.11,-0.145
8.08,-0.05,-0.03,0.02,0.04,-0.035,-0.005,0.08,-0.045,-0.035,-0.06,-0.11,-0.145
8.082,-0.046,-0.03,0.016,0.037,-0.031,-0.007,0.08,-0.045,-0.035,-0.06,-0.11,-0.145
8.084,-0.045,-0.03,0.015,0.037,-0.03,-0.007,0.08,-0.045,-0.035,-0.061,-0.11,-0.145
8.086,-0.045,-0.03,0.015,0.037,-0.03,-0.007,0.08,-0.045,-0.035,-0.058,-0.11,-0.145
8.088,-0.045,-0.03,0.015,0.037,-0.03,-0.007,0.08,-0.045,-0.035,-0.055,-0.11,-0.145
8.09,-0.045,-0.03,0.015,0.037,-0.03,-0.007,0.08,-0.045,-0.035,-0.055,-0.11,-0.145
8.092,-0.037,-0.026,0.011,0.031,-0.023,-0.007,0.08,-0.045,-0.035,-0.055,-0.11,-0.145
8.094,-0.034,-0.025,0.01,0.029,-0.021,-0.007,0.08,-0.045,-0.032,-0.055,-0.11,-0.145
8.096,-0.035,-0.025,0.01,0.03,-0.022,-0.007,0.08,-0.045,-0.029,-0.055,-0.11,-0.145
8.098,-0.035,-0.025,0.01,0.03,-0.022,-0.007,0.08,-0.045,-0.03,-0.054,-0.11,-0.145
8.1,-0.035,-0.025,0.01,0.03,-0.022,-0.007,0.08,-0.045,-0.03,-0.05,-0.11,-0.145
8.102,-0.031,-0.025,0.006,0.028,-0.018,-0.01,0.08,-0.041,-0.03,-0.05,-0.11,-0.145
8.104,-0.03,-0.024,0.005,0.026,-0.017,-0.01,0.08,-0.04,-0.03,-0.05,-0.11,-0.145
8.106,-0.03,-0.027,0.003,0.028,-0.016,-0.012,0.08,-0.04,-0.03,-0.05,-0.11,-0.145
8.108,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.08,-0.04,-0.03,-0.049,-0.11,-0.145
8.11,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.08,-0.04,-0.03,-0.045,-0.11,-0.145
8.112,-0.03,-0.034,-0.005,0.032,-0.012,-0.02,0.08,-0.039,-0.031,-0.045,-0.11,-0.145
8.114,-0.031,-0.034,-0.003,0.033,-0.014,-0.018,0.08,-0.043,-0.025,-0.045,-0.11,-0.144
8.116,-0.025,-0.04,-0.015,0.033,-0.005,-0.027,0.079,-0.03,-0.016,-0.044,-0.11,-0.149
8.118,-0.012,-0.053,-0.04,0.033,0.014,-0.046,0.082,-0.005,-0.008,-0.046,-0.11,-0.156
8.12,-0.005,-0.065,-0.06,0.035,0.028,-0.062,0.095,0.02,0.0,-0.045,-0.11,-0.165
8.122,0.003,-0.088,-0.09,0.043,0.047,-0.088,0.115,0.075,0.005,-0.018,-0.113,-0.183
8.124,0.012,-0.083,-0.095,0.036,0.054,-0.089,0.134,0.126,0.038,0.01,-0.09,-0.177
8.126,0.017,-0.07,-0.087,0.027,0.052,-0.078,0.141,0.162,0.096,0.046,-0.065,-0.168
8.128,0.022,-0.062,-0.084,0.02,0.054,-0.073,0.149,0.192,0.161,0.108,-0.033,-0.143
8.13,0.03,-0.05,-0.08,0.01,0.055,-0.065,0.165,0.235,0.23,0.195,0.04,-0.075
8.132,0.03,-0.046,-0.076,0.009,0.053,-0.061,0.145,0.3,0.31,0.305,0.138,-0.019
8.134,0.073,0.001,-0.072,-0.036,0.072,-0.035,0.133,0.277,0.383,0.429,0.286,0.087
8.136,0.134,0.066,-0.068,-0.1,0.101,-0.001,0.088,0.221,0.446,0.562,0.467,0.239
8.138,0.198,0.125,-0.073,-0.161,0.135,0.026,-0.004,0.167,0.503,0.709,0.669,0.418
8.14,0.28,0.185,-0.095,-0.232,0.187,0.045,-0.095,0.07,0.53,0.855,0.89,0.615
8.142,0.364,0.233,-0.131,-0.298,0.246,0.051,-0.186,-0.038,0.496,0.953,1.087,0.796
8.144,0.453,0.284,-0.169,-0.368,0.311,0.057,-0.287,-0.148,0.461,1.045,1.286,0.976
8.146,0.563,0.334,-0.229,-0.448,0.396,0.052,-0.395,-0.25,0.403,1.144,1.51,1.182
8.148,0.685,0.374,-0.311,-0.53,0.498,0.031,-0.537,-0.396,0.251,1.184,1.724,1.397
8.15,0.81,0.42,-0.39,-0.615,0.6,0.015,-0.725,-0.62,0.01,1.135,1.9,1.605
8.152,0.955,0.509,-0.446,-0.732,0.7,0.032,-0.893,-0.824,-0.225,1.097,2.083,1.837
8.154,1.084,0.611,-0.473,-0.847,0.778,0.069,-1.068,-0.998,-0.444,1.026,2.221,2.05
8.156,1.192,0.691,-0.501,-0.941,0.846,0.095,-1.216,-1.129,-0.671,0.871,2.242,2.168
8.158,1.261,0.749,-0.512,-1.004,0.886,0.118,-1.311,-1.239,-0.9,0.645,2.133,2.181
8.16,1.255,0.78,-0.475,-1.017,0.865,0.152,-1.385,-1.355,-1.075,0.42,1.96,2.135
8.162,1.192,0.747,-0.445,-0.97,0.818,0.151,-1.435,-1.442,-1.162,0.242,1.765,2.03
8.164,1.127,0.704,-0.423,-0.915,0.774,0.14,-1.395,-1.516,-1.241,-0.008,1.409,1.761
8.166,0.992,0.679,-0.313,-0.835,0.653,0.182,-1.336,-1.612,-1.311,-0.314,0.957,1.423
8.168,0.774,0.597,-0.177,-0.685,0.475,0.21,-1.254,-1.666,-1.364,-0.64,0.464,1.045
8.17,0.57,0.445,-0.125,-0.507,0.347,0.16,-1.085,-1.6,-1.39,-0.935,-0.03,0.62
8.172,0.422,0.399,-0.023,-0.411,0.222,0.188,-0.927,-1.486,-1.309,-1.035,-0.305,0.346
8.174,0.261,0.368,0.107,-0.314,0.076,0.237,-0.777,-1.324,-1.154,-0.967,-0.39,0.195
8.176,0.129,0.324,0.195,-0.227,-0.034,0.259,-0.624,-1.135,-0.976,-0.844,-0.376,0.121
8.178,0.071,0.285,0.214,-0.179,-0.072,0.25,-0.49,-0.95,-0.812,-0.725,-0.336,0.079
8.18,0.055,0.25,0.195,-0.153,-0.07,0.222,-0.395,-0.785,-0.675,-0.605,-0.305,0.035
8.182,0.046,0.228,0.183,-0.137,-0.069,0.205,-0.321,-0.662,-0.553,-0.503,-0.266,0.021
8.184,0.048,0.215,0.168,-0.131,-0.061,0.191,-0.262,-0.557,-0.448,-0.414,-0.221,0.017
8.186,0.033,0.188,0.155,-0.111,-0.061,0.171,-0.208,-0.453,-0.355,-0.34,-0.198,-0.003
8.188,0.013,0.152,0.139,-0.083,-0.063,0.145,-0.15,-0.358,-0.279,-0.281,-0.194,-0.031
8.19,0.015,0.12,0.105,-0.068,-0.045,0.112,-0.09,-0.275,-0.22,-0.225,-0.185,-0.06
8.192,-0.005,0.069,0.075,-0.032,-0.04,0.071,-0.033,-0.189,-0.158,-0.171,-0.177,-0.109
8.194,-0.051,0.014,0.065,0.018,-0.058,0.039,0.013,-0.124,-0.119,-0.137,-0.169,-0.141
8.196,-0.077,-0.013,0.064,0.045,-0.07,0.025,0.058,-0.061,-0.088,-0.112,-0.161,-0.159
