time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
8.888,0.009,0.033,0.024,-0.022,-0.008,0.029,-0.03,0.003,0.023,0.082,0.068,0.043
8.89,0.0,0.025,0.025,-0.013,-0.013,0.025,-0.03,-0.005,0.015,0.07,0.06,0.035
8.892,-0.005,0.021,0.025,-0.009,-0.015,0.023,-0.026,-0.013,0.011,0.062,0.052,0.027
8.894,-0.005,0.017,0.022,-0.006,-0.014,0.019,-0.021,-0.018,0.005,0.054,0.044,0.019
8.896,-0.007,0.013,0.02,-0.003,-0.013,0.016,-0.02,-0.022,-0.005,0.047,0.036,0.011
8.898,-0.011,0.009,0.02,0.001,-0.016,0.014,-0.019,-0.025,-0.011,0.044,0.029,0.003
8.9,-0.015,0.005,0.02,0.005,-0.018,0.012,-0.015,-0.025,-0.015,0.04,0.025,-0.005
8.902,-0.019,0.001,0.02,0.009,-0.02,0.011,-0.015,-0.025,-0.031,0.032,0.021,-0.013
8.904,-0.02,-0.003,0.017,0.011,-0.018,0.007,-0.016,-0.026,-0.04,0.027,0.017,-0.019
8.906,-0.022,-0.007,0.014,0.014,-0.018,0.003,-0.013,-0.023,-0.04,0.023,0.013,-0.02
8.908,-0.026,-0.011,0.015,0.018,-0.02,0.002,-0.01,-0.029,-0.04,0.019,0.009,-0.02
8.91,-0.03,-0.015,0.015,0.022,-0.022,0.0,-0.01,-0.045,-0.04,0.015,0.005,-0.02
8.912,-0.035,-0.019,0.015,0.027,-0.025,-0.002,-0.01,-0.042,-0.039,0.011,0.001,-0.024
8.914,-0.032,-0.02,0.012,0.026,-0.022,-0.004,-0.01,-0.039,-0.049,0.007,-0.003,-0.026
8.916,-0.031,-0.021,0.009,0.026,-0.02,-0.006,-0.008,-0.04,-0.059,0.003,-0.007,-0.024
8.918,-0.037,-0.026,0.01,0.032,-0.023,-0.008,-0.005,-0.04,-0.06,0.0,-0.01,-0.026
8.92,-0.04,-0.03,0.01,0.035,-0.025,-0.01,-0.005,-0.04,-0.06,0.0,-0.01,-0.03
8.922,-0.036,-0.03,0.006,0.032,-0.021,-0.012,-0.005,-0.04,-0.064,-0.004,-0.01,-0.03
8.924,-0.038,-0.033,0.005,0.035,-0.021,-0.014,-0.002,-0.037,-0.065,-0.008,-0.013,-0.033
8.926,-0.041,-0.036,0.005,0.038,-0.022,-0.015,0.0,-0.034,-0.067,-0.012,-0.016,-0.035
8.928,-0.04,-0.035,0.005,0.037,-0.022,-0.015,0.0,-0.035,-0.071,-0.016,-0.015,-0.036
8.93,-0.04,-0.035,0.005,0.037,-0.022,-0.015,0.0,-0.035,-0.07,-0.02,-0.015,-0.04
8.932,-0.04,-0.039,0.001,0.039,-0.02,-0.019,0.0,-0.035,-0.066,-0.02,-0.019,-0.04
8.934,-0.04,-0.041,0.0,0.04,-0.02,-0.02,0.003,-0.035,-0.065,-0.023,-0.021,-0.043
8.936,-0.04,-0.039,0.0,0.04,-0.02,-0.02,0.006,-0.035,-0.063,-0.026,-0.019,-0.046
8.938,-0.041,-0.041,0.0,0.041,-0.02,-0.02,0.005,-0.034,-0.059,-0.025,-0.021,-0.045
8.94,-0.045,-0.045,0.0,0.045,-0.022,-0.022,0.005,-0.03,-0.06,-0.025,-0.025,-0.045
8.942,-0.049,-0.045,0.004,0.047,-0.026,-0.02,0.005,-0.03,-0.061,-0.025,-0.025,-0.045
8.944,-0.05,-0.045,0.006,0.047,-0.028,-0.02,0.008,-0.03,-0.057,-0.025,-0.024,-0.045
8.946,-0.05,-0.045,0.004,0.047,-0.027,-0.02,0.01,-0.03,-0.055,-0.025,-0.027,-0.045
8.948,-0.051,-0.045,0.006,0.047,-0.028,-0.019,0.011,-0.03,-0.054,-0.026,-0.03,-0.045
8.95,-0.055,-0.045,0.01,0.05,-0.032,-0.017,0.015,-0.03,-0.05,-0.03,-0.03,-0.045
8.952,-0.059,-0.049,0.01,0.054,-0.035,-0.019,0.015,-0.026,-0.05,-0.03,-0.03,-0.045
8.954,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.014,-0.025,-0.051,-0.03,-0.033,-0.045
8.956,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.017,-0.025,-0.048,-0.03,-0.036,-0.045
8.958,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.02,-0.025,-0.045,-0.03,-0.035,-0.045
8.96,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.02,-0.025,-0.045,-0.03,-0.035,-0.045
8.962,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.024,-0.025,-0.041,-0.03,-0.039,-0.049
8.964,-0.057,-0.047,0.01,0.052,-0.033,-0.018,0.025,-0.026,-0.039,-0.033,-0.04,-0.05
8.966,-0.055,-0.045,0.01,0.05,-0.032,-0.017,0.025,-0.023,-0.041,-0.036,-0.04,-0.05
8.968,-0.054,-0.044,0.01,0.049,-0.032,-0.017,0.024,-0.02,-0.039,-0.035,-0.04,-0.05
8.97,-0.05,-0.04,0.01,0.045,-0.03,-0.015,0.02,-0.02,-0.035,-0.035,-0.04,-0.05
8.972,-0.05,-0.04,0.01,0.045,-0.03,-0.015,0.02,-0.02,-0.035,-0.035,-0.044,-0.05
8.974,-0.048,-0.038,0.01,0.043,-0.029,-0.014,0.02,-0.017,-0.036,-0.035,-0.046,-0.05
8.976,-0.042,-0.032,0.01,0.037,-0.025,-0.01,0.02,-0.015,-0.033,-0.035,-0.044,-0.05
8.978,-0.05,-0.04,0.01,0.045,-0.03,-0.015,0.02,-0.015,-0.03,-0.036,-0.046,-0.05
8.98,-0.075,-0.065,0.01,0.07,-0.042,-0.027,0.02,-0.015,-0.03,-0.04,-0.05,-0.05
8.982,-0.072,-0.062,0.01,0.067,-0.041,-0.026,0.02,-0.015,-0.03,-0.04,-0.05,-0.05
8.984,-0.069,-0.059,0.01,0.064,-0.039,-0.024,0.02,-0.012,-0.027,-0.04,-0.049,-0.05
8.986,-0.07,-0.06,0.01,0.065,-0.04,-0.025,0.02,-0.009,-0.025,-0.04,-0.052,-0.05
8.988,-0.07,-0.06,0.01,0.065,-0.04,-0.025,0.02,-0.01,-0.025,-0.04,-0.055,-0.049
8.99,-0.07,-0.06,0.01,0.065,-0.04,-0.025,0.02,-0.01,-0.025,-0.04,-0.055,-0.045
8.992,-0.07,-0.06,0.01,0.065,-0.04,-0.025,0.02,-0.01,-0.025,-0.044,-0.055,-0.045
8.994,-0.07,-0.06,0.01,0.065,-0.04,-0.025,0.02,-0.007,-0.022,-0.045,-0.054,-0.045
8.996,-0.07,-0.06,0.01,0.065,-0.04,-0.025,0.02,-0.004,-0.019,-0.045,-0.057,-0.045
8.998,-0.069,-0.059,0.01,0.064,-0.04,-0.024,0.02,-0.005,-0.02,-0.045,-0.06,-0.045
9.0,-0.065,-0.055,0.01,0.06,-0.037,-0.022,0.02,-0.005,-0.02,-0.045,-0.06,-0.045
9.002,-0.057,-0.055,0.003,0.056,-0.03,-0.026,0.02,-0.001,-0.02,-0.045,-0.06,-0.045
9.004,-0.048,-0.055,-0.008,0.051,-0.019,-0.031,0.02,0.0,-0.017,-0.048,-0.06,-0.045
9.006,-0.046,-0.055,-0.009,0.051,-0.018,-0.032,0.02,0.0,-0.014,-0.051,-0.06,-0.045
9.008,-0.05,-0.055,-0.005,0.053,-0.022,-0.03,0.02,0.0,-0.015,-0.05,-0.061,-0.045
9.01,-0.05,-0.055,-0.005,0.053,-0.022,-0.03,0.02,0.0,-0.015,-0.05,-0.065,-0.045
9.012,-0.054,-0.055,-0.001,0.055,-0.026,-0.027,0.02,0.004,-0.011,-0.05,-0.065,-0.045
9.014,-0.055,-0.056,0.0,0.055,-0.027,-0.027,0.02,0.005,-0.01,-0.05,-0.065,-0.045
9.016,-0.055,-0.053,0.002,0.054,-0.028,-0.025,0.02,0.005,-0.01,-0.05,-0.065,-0.045
9.018,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.02,0.005,-0.01,-0.05,-0.065,-0.045
9.02,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.02,0.005,-0.01,-0.05,-0.065,-0.045
9.022,-0.059,-0.05,0.009,0.055,-0.034,-0.02,0.019,0.009,-0.006,-0.054,-0.069,-0.045
9.024,-0.06,-0.05,0.01,0.055,-0.035,-0.02,0.025,0.01,-0.005,-0.055,-0.07,-0.045
9.026,-0.062,-0.05,0.012,0.056,-0.037,-0.019,0.033,0.01,-0.005,-0.055,-0.07,-0.045
9.028,-0.064,-0.05,0.014,0.057,-0.039,-0.017,0.034,0.01,-0.005,-0.055,-0.07,-0.045
9.03,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.03,0.01,-0.005,-0.055,-0.07,-0.045
9.032,-0.085,-0.05,0.035,0.068,-0.06,-0.007,0.03,0.01,-0.001,-0.055,-0.07,-0.045
9.034,-0.096,-0.051,0.045,0.073,-0.071,-0.002,0.03,0.013,0.0,-0.055,-0.071,-0.047
9.036,-0.093,-0.048,0.045,0.07,-0.069,-0.001,0.03,0.016,0.0,-0.055,-0.068,-0.053
9.038,-0.09,-0.045,0.045,0.067,-0.067,0.0,0.03,0.015,0.0,-0.054,-0.065,-0.054
9.04,-0.09,-0.045,0.045,0.067,-0.067,0.0,0.03,0.015,0.0,-0.05,-0.065,-0.05
9.042,-0.09,-0.045,0.045,0.067,-0.067,0.0,0.03,0.015,0.0,-0.05,-0.065,-0.05
9.044,-0.087,-0.042,0.045,0.064,-0.066,0.001,0.031,0.014,0.003,-0.05,-0.065,-0.05
9.046,-0.085,-0.04,0.045,0.062,-0.065,0.002,0.028,0.017,0.006,-0.05,-0.065,-0.05
9.048,-0.085,-0.04,0.045,0.062,-0.065,0.002,0.025,0.021,0.005,-0.049,-0.065,-0.05
9.05,-0.085,-0.04,0.045,0.062,-0.065,0.002,0.025,0.02,0.005,-0.045,-0.065,-0.05
9.052,-0.085,-0.04,0.045,0.062,-0.065,0.002,0.025,0.016,0.005,-0.045,-0.065,-0.05
9.054,-0.082,-0.037,0.045,0.059,-0.063,0.004,0.025,0.014,0.005,-0.045,-0.065,-0.051
9.056,-0.079,-0.034,0.045,0.056,-0.062,0.005,0.025,0.016,0.005,-0.045,-0.065,-0.048
9.058,-0.08,-0.035,0.045,0.057,-0.062,0.005,0.025,0.014,0.006,-0.044,-0.065,-0.045
9.06,-0.08,-0.035,0.045,0.057,-0.062,0.005,0.025,0.01,0.01,-0.04,-0.065,-0.045
9.062,-0.08,-0.035,0.045,0.057,-0.062,0.005,0.025,0.01,0.01,-0.04,-0.065,-0.045
9.064,-0.077,-0.032,0.045,0.054,-0.061,0.006,0.022,0.011,0.01,-0.04,-0.062,-0.045
9.066,-0.074,-0.029,0.045,0.051,-0.06,0.007,0.019,0.008,0.01,-0.04,-0.059,-0.045
9.068,-0.075,-0.03,0.045,0.052,-0.06,0.007,0.02,0.005,0.01,-0.04,-0.06,-0.045
9.07,-0.075,-0.03,0.045,0.052,-0.06,0.007,0.02,0.005,0.01,-0.04,-0.06,-0.045
9.072,-0.071,-0.026,0.045,0.048,-0.057,0.01,0.02,0.005,0.014,-0.036,-0.06,-0.045
9.074,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.02,0.002,0.015,-0.035,-0.06,-0.042
9.076,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.02,-0.001,0.015,-0.035,-0.06,-0.039
9.078,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.02,0.0,0.015,-0.035,-0.06,-0.04
9.08,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.02,0.0,0.015,-0.035,-0.06,-0.04
9.082,-0.066,-0.021,0.045,0.043,-0.055,0.012,0.02,-0.004,0.015,-0.031,-0.06,-0.04
9.084,-0.065,-0.02,0.045,0.042,-0.055,0.012,0.017,-0.006,0.014,-0.03,-0.06,-0.04
9.086,-0.064,-0.02,0.044,0.042,-0.054,0.011,0.014,-0.004,0.017,-0.03,-0.06,-0.04
9.088,-0.067,-0.02,0.048,0.043,-0.058,0.014,0.015,-0.006,0.02,-0.03,-0.06,-0.04
9.09,-0.08,-0.02,0.06,0.05,-0.07,0.02,0.015,-0.01,0.02,-0.03,-0.06,-0.04
9.092,-0.081,-0.024,0.056,0.052,-0.068,0.016,0.011,-0.01,0.02,-0.03,-0.056,-0.04
9.094,-0.08,-0.025,0.054,0.052,-0.066,0.014,0.01,-0.009,0.019,-0.03,-0.055,-0.037
9.096,-0.081,-0.025,0.056,0.052,-0.068,0.015,0.01,-0.012,0.022,-0.03,-0.055,-0.034
9.098,-0.079,-0.025,0.054,0.052,-0.066,0.014,0.01,-0.015,0.025,-0.03,-0.055,-0.035
9.1,-0.075,-0.025,0.05,0.05,-0.062,0.012,0.01,-0.015,0.025,-0.03,-0.055,-0.035
9.102,-0.075,-0.025,0.05,0.05,-0.062,0.012,0.006,-0.015,0.025,-0.03,-0.051,-0.035
9.104,-0.076,-0.025,0.051,0.05,-0.063,0.012,0.005,-0.015,0.025,-0.03,-0.05,-0.035
9.106,-0.073,-0.025,0.048,0.049,-0.06,0.011,0.005,-0.015,0.025,-0.03,-0.05,-0.035
9.108,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.005,-0.015,0.026,-0.03,-0.05,-0.035
9.11,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.005,-0.015,0.03,-0.03,-0.05,-0.035
9.112,-0.07,-0.025,0.045,0.047,-0.057,0.01,0.001,-0.015,0.03,-0.03,-0.046,-0.035
9.114,-0.067,-0.025,0.042,0.046,-0.054,0.008,-0.001,-0.015,0.03,-0.03,-0.045,-0.035
9.116,-0.064,-0.025,0.039,0.044,-0.051,0.007,0.001,-0.015,0.03,-0.03,-0.045,-0.035
9.118,-0.066,-0.026,0.04,0.046,-0.053,0.007,-0.001,-0.015,0.03,-0.03,-0.045,-0.035
9.12,-0.07,-0.03,0.04,0.05,-0.055,0.005,-0.005,-0.015,0.03,-0.03,-0.045,-0.035
9.122,-0.066,-0.03,0.036,0.048,-0.051,0.002,-0.005,-0.015,0.026,-0.03,-0.045,-0.031
9.124,-0.064,-0.03,0.034,0.047,-0.049,0.002,-0.005,-0.015,0.024,-0.03,-0.042,-0.03
9.126,-0.066,-0.03,0.036,0.047,-0.051,0.002,-0.005,-0.015,0.026,-0.03,-0.039,-0.03
9.128,-0.064,-0.03,0.034,0.047,-0.049,0.002,-0.006,-0.015,0.024,-0.03,-0.04,-0.03
9.13,-0.06,-0.03,0.03,0.045,-0.045,0.0,-0.01,-0.015,0.02,-0.03,-0.04,-0.03
9.132,-0.06,-0.03,0.03,0.045,-0.045,0.0,-0.01,-0.015,0.02,-0.03,-0.04,-0.03
9.134,-0.061,-0.03,0.031,0.045,-0.046,0.0,-0.01,-0.015,0.02,-0.03,-0.037,-0.03
9.136,-0.058,-0.03,0.028,0.044,-0.043,-0.001,-0.01,-0.015,0.02,-0.03,-0.034,-0.03
9.138,-0.055,-0.03,0.025,0.042,-0.04,-0.002,-0.009,-0.015,0.019,-0.03,-0.035,-0.03
9.14,-0.055,-0.03,0.025,0.042,-0.04,-0.002,-0.005,-0.015,0.015,-0.03,-0.035,-0.03
9.142,-0.055,-0.03,0.025,0.042,-0.04,-0.002,-0.005,-0.015,0.015,-0.03,-0.035,-0.03
9.144,-0.055,-0.029,0.026,0.042,-0.04,-0.001,-0.005,-0.015,0.015,-0.03,-0.034,-0.03
9.146,-0.055,-0.032,0.023,0.043,-0.039,-0.004,-0.005,-0.015,0.015,-0.03,-0.037,-0.03
9.148,-0.055,-0.035,0.02,0.045,-0.037,-0.007,-0.004,-0.015,0.014,-0.031,-0.04,-0.031
9.15,-0.055,-0.035,0.02,0.045,-0.037,-0.007,0.0,-0.015,0.01,-0.035,-0.04,-0.035
9.152,-0.055,-0.035,0.02,0.045,-0.037,-0.007,0.0,-0.023,0.01,-0.035,-0.04,-0.035
9.154,-0.055,-0.035,0.02,0.045,-0.037,-0.007,0.0,-0.029,0.011,-0.037,-0.04,-0.035
9.156,-0.055,-0.035,0.02,0.045,-0.037,-0.007,0.0,-0.03,0.008,-0.042,-0.04,-0.035
9.158,-0.056,-0.036,0.02,0.046,-0.037,-0.007,0.0,-0.03,0.005,-0.045,-0.04,-0.036
9.16,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.0,-0.03,0.005,-0.045,-0.04,-0.04
9.162,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.004,-0.03,0.005,-0.045,-0.04,-0.04
9.164,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.005,-0.03,0.006,-0.045,-0.04,-0.039
9.166,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.005,-0.03,0.003,-0.045,-0.04,-0.042
9.168,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.005,-0.03,0.0,-0.045,-0.04,-0.045
9.17,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.005,-0.03,0.0,-0.045,-0.04,-0.045
9.172,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.005,-0.03,0.0,-0.045,-0.04,-0.045
9.174,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.002,-0.03,0.001,-0.045,-0.04,-0.048
9.176,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.001,-0.03,-0.002,-0.045,-0.04,-0.05
9.178,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.0,-0.03,-0.005,-0.045,-0.04,-0.05
9.18,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.0,-0.03,-0.005,-0.045,-0.04,-0.05
9.182,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.0,-0.03,-0.005,-0.045,-0.04,-0.05
9.184,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.003,-0.03,-0.004,-0.045,-0.04,-0.053
9.186,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.006,-0.03,-0.007,-0.045,-0.04,-0.056
9.188,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.005,-0.03,-0.01,-0.045,-0.04,-0.055
9.19,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.005,-0.03,-0.01,-0.045,-0.04,-0.055
9.192,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.005,-0.03,-0.01,-0.045,-0.04,-0.055
9.194,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.008,-0.03,-0.009,-0.045,-0.04,-0.055
9.196,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.011,-0.03,-0.012,-0.045,-0.04,-0.055
9.198,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.01,-0.029,-0.015,-0.045,-0.04,-0.055
9.2,-0.06,-0.04,0.02,0.05,-0.04,-0.01,-0.01,-0.03,-0.015,-0.045,-0.04,-0.055
9.202,-0.056,-0.04,0.016,0.047,-0.036,-0.012,-0.01,-0.047,-0.015,-0.049,-0.04,-0.059
9.204,-0.055,-0.04,0.015,0.047,-0.035,-0.012,-0.009,-0.052,-0.015,-0.05,-0.04,-0.06
9.206,-0.053,-0.04,0.013,0.046,-0.033,-0.013,-0.012,-0.049,-0.015,-0.05,-0.04,-0.06
9.208,-0.049,-0.04,0.009,0.045,-0.029,-0.015,-0.015,-0.05,-0.016,-0.05,-0.04,-0.06
9.21,-0.05,-0.04,0.01,0.045,-0.03,-0.015,-0.015,-0.05,-0.02,-0.05,-0.04,-0.06
9.212,-0.05,-0.04,0.01,0.045,-0.03,-0.015,-0.015,-0.05,-0.02,-0.05,-0.04,-0.06
9.214,-0.047,-0.04,0.007,0.043,-0.027,-0.016,-0.014,-0.05,-0.02,-0.05,-0.04,-0.06
9.216,-0.044,-0.04,0.004,0.042,-0.024,-0.017,-0.017,-0.05,-0.02,-0.05,-0.04,-0.06
9.218,-0.045,-0.04,0.005,0.042,-0.025,-0.017,-0.02,-0.05,-0.021,-0.051,-0.04,-0.061
9.22,-0.045,-0.04,0.005,0.042,-0.025,-0.017,-0.02,-0.05,-0.025,-0.055,-0.04,-0.065
9.222,-0.041,-0.04,0.001,0.04,-0.021,-0.02,-0.02,-0.05,-0.025,-0.055,-0.04,-0.065
9.224,-0.039,-0.04,-0.001,0.039,-0.019,-0.02,-0.02,-0.05,-0.025,-0.055,-0.039,-0.065
9.226,-0.042,-0.042,0.001,0.042,-0.021,-0.02,-0.02,-0.05,-0.025,-0.055,-0.043,-0.065
9.228,-0.045,-0.046,-0.001,0.045,-0.021,-0.023,-0.021,-0.05,-0.025,-0.055,-0.052,-0.065
9.23,-0.04,-0.045,-0.005,0.043,-0.017,-0.025,-0.025,-0.05,-0.025,-0.055,-0.055,-0.065
9.232,-0.036,-0.041,-0.005,0.039,-0.016,-0.022,-0.025,-0.05,-0.029,-0.055,-0.055,-0.065
9.234,-0.032,-0.04,-0.008,0.036,-0.012,-0.024,-0.025,-0.05,-0.03,-0.056,-0.055,-0.065
9.236,-0.029,-0.04,-0.011,0.035,-0.009,-0.025,-0.025,-0.05,-0.03,-0.053,-0.055,-0.065
9.238,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.025,-0.05,-0.03,-0.05,-0.055,-0.065
9.24,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.025,-0.05,-0.03,-0.05,-0.055,-0.065
9.242,-0.026,-0.04,-0.014,0.033,-0.006,-0.027,-0.025,-0.05,-0.03,-0.05,-0.055,-0.065
9.244,-0.024,-0.04,-0.016,0.033,-0.004,-0.027,-0.024,-0.051,-0.03,-0.05,-0.054,-0.065
9.246,-0.026,-0.04,-0.014,0.033,-0.006,-0.027,-0.027,-0.048,-0.03,-0.05,-0.057,-0.065
9.248,-0.024,-0.04,-0.016,0.032,-0.004,-0.028,-0.03,-0.053,-0.031,-0.05,-0.06,-0.065
9.25,-0.02,-0.04,-0.02,0.03,0.0,-0.03,-0.03,-0.07,-0.035,-0.05,-0.06,-0.065
9.252,-0.02,-0.04,-0.02,0.03,0.0,-0.03,-0.03,-0.075,-0.035,-0.05,-0.06,-0.065
9.254,-0.021,-0.04,-0.019,0.03,-0.001,-0.03,-0.03,-0.075,-0.035,-0.05,-0.06,-0.065
9.256,-0.018,-0.04,-0.022,0.029,0.002,-0.031,-0.03,-0.075,-0.035,-0.05,-0.06,-0.065
9.258,-0.015,-0.04,-0.025,0.028,0.005,-0.032,-0.03,-0.075,-0.035,-0.05,-0.06,-0.065
9.26,-0.015,-0.04,-0.025,0.028,0.005,-0.032,-0.03,-0.075,-0.035,-0.05,-0.06,-0.065
9.262,-0.015,-0.04,-0.025,0.028,0.005,-0.032,-0.03,-0.075,-0.035,-0.058,-0.06,-0.065
9.264,-0.015,-0.04,-0.025,0.028,0.005,-0.032,-0.033,-0.075,-0.034,-0.064,-0.063,-0.065
9.266,-0.014,-0.039,-0.025,0.027,0.006,-0.032,-0.036,-0.075,-0.037,-0.063,-0.066,-0.065
9.268,-0.009,-0.033,-0.025,0.022,0.008,-0.029,-0.035,-0.075,-0.04,-0.06,-0.065,-0.065
9.27,-0.01,-0.035,-0.025,0.023,0.008,-0.03,-0.035,-0.075,-0.04,-0.06,-0.065,-0.065
9.272,-0.023,-0.056,-0.033,0.04,0.005,-0.044,-0.035,-0.075,-0.04,-0.06,-0.069,-0.065
9.274,-0.02,-0.059,-0.039,0.04,0.01,-0.048,-0.035,-0.075,-0.04,-0.06,-0.071,-0.065
9.276,-0.013,-0.054,-0.04,0.034,0.014,-0.047,-0.035,-0.075,-0.04,-0.06,-0.069,-0.065
9.278,-0.016,-0.055,-0.04,0.035,0.013,-0.047,-0.035,-0.075,-0.04,-0.06,-0.071,-0.065
9.28,-0.015,-0.055,-0.04,0.035,0.013,-0.047,-0.035,-0.075,-0.04,-0.06,-0.075,-0.065
9.282,-0.011,-0.055,-0.044,0.033,0.017,-0.049,-0.035,-0.075,-0.04,-0.06,-0.075,-0.065
9.284,-0.009,-0.055,-0.046,0.033,0.019,-0.05,-0.038,-0.075,-0.04,-0.057,-0.075,-0.065
9.286,-0.011,-0.055,-0.044,0.033,0.017,-0.05,-0.041,-0.075,-0.04,-0.054,-0.075,-0.065
9.288,-0.009,-0.055,-0.046,0.032,0.019,-0.05,-0.04,-0.075,-0.04,-0.055,-0.075,-0.065
9.29,-0.005,-0.055,-0.05,0.03,0.023,-0.052,-0.04,-0.075,-0.04,-0.055,-0.075,-0.065
9.292,-0.005,-0.055,-0.05,0.03,0.023,-0.052,-0.04,-0.075,-0.04,-0.055,-0.075,-0.065
9.294,-0.005,-0.055,-0.05,0.03,0.023,-0.052,-0.04,-0.075,-0.04,-0.055,-0.074,-0.065
9.296,-0.005,-0.055,-0.05,0.03,0.023,-0.052,-0.04,-0.075,-0.04,-0.055,-0.077,-0.065
9.298,-0.005,-0.055,-0.05,0.03,0.023,-0.052,-0.04,-0.075,-0.04,-0.054,-0.08,-0.065
9.3,-0.005,-0.055,-0.05,0.03,0.023,-0.052,-0.04,-0.075,-0.04,-0.055,-0.08,-0.065
9.302,-0.001,-0.051,-0.05,0.026,0.025,-0.05,-0.04,-0.075,-0.04,-0.067,-0.08,-0.065
9.304,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.076,-0.04,-0.074,-0.08,-0.065
9.306,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.073,-0.04,-0.075,-0.08,-0.065
9.308,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.08,-0.065
9.31,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.08,-0.065
9.312,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.08,-0.065
9.314,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.083,-0.065
9.316,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.086,-0.065
9.318,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.085,-0.065
9.32,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.04,-0.075,-0.085,-0.065
9.322,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.07,-0.044,-0.075,-0.085,-0.065
9.324,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.067,-0.045,-0.075,-0.085,-0.065
9.326,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.04,-0.064,-0.045,-0.075,-0.085,-0.065
9.328,0.001,-0.049,-0.05,0.024,0.025,-0.05,-0.039,-0.065,-0.045,-0.074,-0.085,-0.065
9.33,0.005,-0.045,-0.05,0.02,0.028,-0.047,-0.035,-0.065,-0.045,-0.07,-0.085,-0.065
9.332,0.005,-0.045,-0.05,0.02,0.028,-0.047,-0.035,-0.065,-0.045,-0.07,-0.085,-0.065
9.334,0.004,-0.046,-0.05,0.021,0.028,-0.047,-0.035,-0.065,-0.045,-0.07,-0.082,-0.065
9.336,0.007,-0.043,-0.05,0.018,0.029,-0.046,-0.035,-0.065,-0.045,-0.07,-0.079,-0.065
9.338,0.001,-0.049,-0.05,0.024,0.026,-0.049,-0.035,-0.065,-0.045,-0.07,-0.08,-0.065
9.34,-0.02,-0.07,-0.05,0.045,0.015,-0.06,-0.035,-0.065,-0.045,-0.07,-0.08,-0.065
9.342,-0.017,-0.067,-0.05,0.042,0.017,-0.058,-0.031,-0.061,-0.045,-0.07,-0.08,-0.065
9.344,-0.014,-0.064,-0.05,0.039,0.019,-0.056,-0.03,-0.06,-0.045,-0.07,-0.08,-0.065
9.346,-0.015,-0.065,-0.05,0.04,0.018,-0.057,-0.03,-0.06,-0.045,-0.07,-0.08,-0.064
